Datetime,WDF2-19,WDF2-20,WSF2-19,WSF2-20,AWDR-19,AWND-19,AWND-20,WGF6-18,AWND-18,AWDR-18,AWND-3,AWDR-3,ht-17,ht-18,hht-17,hht-18,lt-17,lt-18,llt-17,llt-18,r15-1_td-17,r15-1_td-18,r15-2_td-17,r15-2_td-18,r15-7_td-17,r15-7_td-18,r15-11_td-17,r15-11_td-18,r15-12_td-17,r15-12_td-18,r15-13_td-17,r15-13_td-18,r15-14_td-17,r15-14_td-18,r15-15_td-17,r15-15_td-18,r15-16_td-17,r15-16_td-18,r15-21_td-17,r15-21_td-18,rhr-1_td-17,rhr-1_td-18,rhr-2_td-17,rhr-2_td-18,rhr-7_td-17,rhr-7_td-18,rhr-11_td-17,rhr-11_td-18,rhr-12_td-17,rhr-12_td-18,rhr-13_td-17,rhr-13_td-18,rhr-14_td-17,rhr-14_td-18,rhr-15_td-17,rhr-15_td-18,rhr-16_td-17,rhr-16_td-18,rhr-21_td-17,rhr-21_td-18,td_av-17,td_av-18,gw_av-4,gw_av-5,gw_av-6,gw_av-8,gw_av-9,gw_av-10,gw_av-11,r15mx-1,r15mx-2,r15mx-7,r15mx-11,r15mx-12,r15mx-13,r15mx-14,r15mx-15,r15mx-16,r15mx-21,rhrmx-1,rhrmx-2,rhrmx-7,rhrmx-11,rhrmx-12,rhrmx-13,rhrmx-14,rhrmx-15,rhrmx-16,rhrmx-21,rd-19,rd-20,rd-1,rd-2,rd-7,rd-11,rd-12,rd-13,rd-14,rd-15,rd-16,rd-21,r3d-19,r3d-20,r3d-1,r3d-2,r3d-7,r3d-11,r3d-12,r3d-13,r3d-14,r3d-15,r3d-16,r3d-21
2013-06-15,230.0,270.0,13.0,12.1,228.0,5.6,5.4,6.18564853556,4.20493723849,263.418410042,4.47252777778,250.235680556,1.778,1.909,1.719,1.913,-0.154,-0.381,-0.21,-0.423,,,,,,,1.21933333333,1.412,,,,,,,,,,,1.375,1.268,,,,,,,1.21933333333,1.412,,,,,,,,,,,1.375,1.268,0.750158333333,0.7177625,-0.205076388889,1.71327916667,6.73111805556,3.55935833333,1.55948472222,1.93413472222,2.45422361111,,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,,,-2.04523897818e-15,0.01,-1.35308431126e-15,2.02962646689e-16,-2.58300325573e-15,-1.12583553591e-15,-6.40112962635e-16,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.24,0.0,0.0,0.07,0.14,0.07,0.14,0.05,0.09,0.04,0.17
2013-06-16,220.0,230.0,23.9,18.1,226.0,14.8,9.4,11.303875,7.56391666667,235.829166667,9.54508333333,234.886263889,1.516,1.634,1.348,1.453,-0.581,-0.853,-0.774,-1.01,,,,,,,,,,,,,,,,,,,0.294,0.036,,,,,,,,,,,,,,,,,,,0.294,0.036,0.352525,0.270358333333,-0.2464625,1.60525138889,6.7169125,3.55561666667,1.50062083333,1.90202777778,2.45515416667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,-2.04523897818e-15,-1.32532873565e-15,-1.35308431126e-15,2.02962646689e-16,-2.58300325573e-15,-1.12583553591e-15,-6.40112962635e-16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.24,0.0,0.0,0.07,0.15,0.07,0.14,0.05,0.09,0.04,0.17
2013-06-17,220.0,190.0,21.0,15.0,213.0,10.3,7.2,8.571875,5.72083333333,226.554166667,6.64116666667,229.907333333,0.948,1.01,1.48,1.654,-0.85,-1.198,-0.997,-1.263,,,,,1.45,1.63166666667,-0.451666666667,-0.529333333333,1.483,1.637,1.49133333333,1.62866666667,1.483,1.637,1.483,1.637,1.49133333333,1.62866666667,1.483,1.637,,,,,1.4045,1.619,-0.451666666667,-0.529333333333,1.45,1.63166666667,1.4045,1.619,1.333,1.554,1.45,1.63166666667,1.45,1.63166666667,1.45,1.63166666667,0.186504166667,0.1140125,-0.279906944444,1.504375,6.71888194444,3.53875833333,1.484025,1.92027083333,2.43758055556,,,0.04,0.01,0.04,0.02,0.02,0.05,0.06,0.04,,,0.09,0.01,0.14,0.04,0.07,0.16,0.16,0.11,0.08,0.02,0.0,0.0,0.15,0.01,0.19,0.04,0.09,0.2,0.19,0.16,3.46944695195e-17,1.66533453694e-16,0.0,0.0,-1.70696790036e-15,0.01,-1.49880108324e-15,-2.22044604925e-16,1.15185638805e-15,0.01,9.2287288922e-16,0.06
2013-06-18,360.0,350.0,17.0,21.0,224.0,9.8,6.9,7.04357142857,4.69794117647,205.319327731,5.69981944444,193.948263889,1.3875,1.5225,,,-0.085,,-0.81,-1.096,,,,,1.493,1.67,0.225333333333,0.198,1.13833333333,1.24566666667,1.493,1.67,1.4255,1.6205,1.063,1.135,1.063,1.135,1.4255,1.6205,,,,,1.493,1.67,0.089,0.0755,0.6055,0.6265,1.493,1.67,1.332,1.49266666667,1.02166666667,0.995,0.9665,0.861,1.4255,1.6205,0.4758125,0.4268375,-0.285604166667,1.59811388889,6.58006944444,3.57959861111,1.49810416667,2.01106944444,2.45748194444,,,0.4,0.22,0.09,0.11,0.14,0.41,0.24,0.28,,,0.45,0.41,0.16,0.13,0.17,0.56,0.59,0.42,0.3,0.36,0.0,0.0,0.62,0.55,0.34,0.26,0.38,0.88,0.89,0.7,0.08,0.02,0.0,0.0,0.15,0.02,0.19,0.04,0.09,0.2,0.19,0.19
2013-06-19,30.0,40.0,19.9,19.9,36.0,9.6,10.7,8.2676635514,4.98056074766,104.630841121,5.83868055556,100.746125,,,2.0755,2.2165,-0.233,-0.399,,,,,,,,,,,,,,,,,,,,,-0.0635,-0.351,,,,,,,,,,,,,,,,,,,-0.0635,-0.351,1.00452083333,0.978779166667,-0.232204166667,2.07291944444,6.67358055556,3.54696666667,1.48071388889,1.94949444444,2.41112361111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,-2.05738204251e-15,-1.30798150089e-15,-1.37043154602e-15,1.96023752785e-16,-2.5777990853e-15,-1.17440779324e-15,-6.00214322688e-16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.38,0.38,0.0,0.0,0.77,0.56,0.53,0.3,0.47,1.08,1.08,0.87
2013-06-20,60.0,60.0,15.0,18.1,65.0,9.2,10.5,7.355,4.23490654206,60.691588785,5.57872222222,84.2412222222,1.65,1.821,2.169,2.336,-0.686,-0.932,-0.394,-0.705,,,,,,,,,,,,,,,,,,,0.4215,0.5235,,,,,,,,,,,,,,,,,,,0.4215,0.5235,0.7268375,0.685966666667,-0.237645833333,1.86054305556,6.61061944444,3.41056111111,1.446625,1.80592638889,2.36346666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,-2.05738204251e-15,-1.30798150089e-15,-1.37043154602e-15,1.96023752785e-16,-2.5777990853e-15,-1.17440779324e-15,-6.00214322688e-16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.38,0.38,0.0,0.0,0.77,0.56,0.53,0.3,0.47,1.08,1.08,0.89
2013-06-21,30.0,60.0,15.0,17.0,59.0,8.7,9.8,6.66070833333,3.84966666667,57.0333333333,6.03693055556,74.3673194444,1.617,1.804,2.211,2.375,-1.02,-1.325,-0.692,-1.007,,,,,0.238,-0.069,0.795,0.593,0.0423333333333,-0.274666666667,0.238,-0.069,0.0423333333333,-0.274666666667,-0.4775,-0.835,-0.1595,-0.479,-0.1595,-0.479,,,,,0.5675,0.364,1.0055,0.804,0.404333333333,0.131333333333,0.5675,0.364,0.238,-0.069,0.0423333333333,-0.274666666667,0.0423333333333,-0.274666666667,0.238,-0.069,0.568575,0.504004166667,-0.264648611111,1.72393194444,6.59673194444,3.41300277778,1.44191111111,1.81083888889,2.37059583333,,,0.02,0.03,0.03,0.02,0.02,0.01,0.03,0.03,,,0.05,0.06,0.07,0.05,0.03,0.04,0.08,0.06,0.08,0.03,0.0,0.0,0.09,0.07,0.1,0.08,0.07,0.05,0.1,0.1,0.3,0.36,0.0,0.0,0.62,0.55,0.34,0.26,0.38,0.88,0.89,0.74
2013-06-22,80.0,80.0,16.1,19.9,97.0,7.2,8.5,7.33769874477,5.04414225941,102.238493724,4.60454166667,99.7259583333,1.549,1.765,2.106,2.257,-1.243,-1.529,-1.07,-1.362,,,,,,,,,,,,,,,,,,,1.245,1.4615,,,,,,,,,,,,,,,,,,,1.245,1.4615,0.341133333333,0.261508333333,-0.297415277778,1.63768611111,6.55710833333,3.39432777778,1.41665138889,1.83147361111,2.36722361111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,-2.05738204251e-15,-1.30798150089e-15,-1.38083988688e-15,1.97758476261e-16,-2.5777990853e-15,-1.17614251671e-15,-6.01949046164e-16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.03,0.0,0.0,0.09,0.07,0.1,0.08,0.07,0.05,0.1,0.14
2013-06-23,220.0,270.0,25.9,14.1,202.0,10.5,7.4,8.48729166667,5.824375,207.625,5.52319444444,207.193763889,1.398,1.585,1.942,2.057,-1.535,-1.808,-1.332,-1.624,,,,,,,1.156,0.889,0.217333333333,-0.109333333333,0.4445,0.1395,0.660333333333,0.399333333333,,,,,0.4445,0.1395,,,,,,,1.296,1.112,0.4445,0.1395,0.660333333333,0.399333333333,0.660333333333,0.399333333333,,,,,0.660333333333,0.399333333333,0.13725,0.0434916666667,-0.337630555556,1.53196111111,2.38412777778,3.37979027778,1.37583472222,1.79682777778,2.35177222222,,,0.0,0.03,0.12,0.01,0.23,0.0,0.0,0.46,,,-2.05738204251e-15,0.04,0.14,0.02,0.23,-1.17614251671e-15,-6.01949046164e-16,0.5,0.04,0.01,0.0,0.0,0.0,0.04,0.15,0.02,0.23,0.0,0.0,0.51,0.08,0.03,0.0,0.0,0.09,0.07,0.1,0.08,0.07,0.05,0.1,0.13
2013-06-24,220.0,220.0,18.1,14.1,220.0,13.4,7.8,9.167625,6.144,229.920833333,6.64570833333,229.452680556,1.352,1.545,1.821,1.965,-1.752,-2.06,-1.614,-1.919,,,,,,,,,,,,,,,,,,,-0.021,0.059,,,,,,,,,,,,,,,,,,,-0.433,-0.333,-0.0858625,-0.186579166667,-0.373365277778,1.43174166667,2.390275,3.3521625,1.34795,1.81004444444,2.33338194444,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,,,-2.05738204251e-15,-1.30971622436e-15,-1.39818712164e-15,1.97758476261e-16,-2.58126853225e-15,-1.17614251671e-15,-6.01949046164e-16,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.12,0.04,0.0,0.0,0.09,0.11,0.25,0.1,0.3,0.05,0.1,0.63
2013-06-25,240.0,220.0,18.1,13.0,239.0,10.5,7.8,9.99595833333,6.691,246.5625,6.98486111111,242.248847222,1.398,1.601,1.814,,,-1.795,-1.696,-2.149,,,,,,,,,,,,,,,,,,,1.3435,1.4735,,,,,,,,,,,,,,,,,,,1.3435,1.4735,-0.0787916666667,-0.167179166667,-0.3943375,1.3553625,6.48535694444,3.35187083333,1.30556111111,1.84811944444,2.33136527778,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,-2.05738204251e-15,-1.30971622436e-15,-1.39818712164e-15,1.97758476261e-16,-2.58126853225e-15,-1.17614251671e-15,-6.01949046164e-16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.0,0.0,-1.69309011255e-15,0.04,0.15,0.02,0.23,9.29811783124e-16,9.85322934355e-16,1.73
2013-06-26,210.0,200.0,23.9,19.9,229.0,11.4,7.4,10.6560416667,7.11445833333,241.2,7.39790277778,236.282833333,1.512,1.749,,1.959,-1.437,-1.634,,-1.854,,,,,-0.6265,-1.03,-0.2015,-0.7085,-0.101666666667,-0.457,-0.385,-0.867333333333,,,0.0315,-0.2005,-0.2015,-0.7085,-1.3125,-1.7045,,,,,-0.2015,-0.7085,-0.2015,-0.7085,0.172666666667,0.0303333333333,-0.101666666667,-0.457,,,0.172666666667,0.0303333333333,0.172666666667,0.0303333333333,-1.3125,-1.7045,0.0430291666667,-0.0556708333333,-0.416140277778,1.28760277778,6.47952916667,3.34541944444,1.27598194444,1.85509722222,2.33464444444,,,0.02,0.05,0.18,0.16,0.0,0.07,0.02,0.02,,,0.04,0.05,0.22,0.21,-2.58126853225e-15,0.08,0.07,0.02,0.05,0.0,0.0,0.0,0.04,0.07,0.23,0.21,0.0,0.09,0.16,0.04,0.04,0.01,0.0,0.0,-1.69309011255e-15,0.04,0.15,0.02,0.23,9.29811783124e-16,9.85322934355e-16,1.72
2013-06-27,210.0,220.0,25.1,19.9,209.0,14.3,8.9,10.41275,6.86320833333,219.829166667,7.28013888889,222.672916667,1.647,1.808,1.713,1.923,,,-1.301,-1.637,,,,,-1.158,-1.53,-1.158,-1.53,,,-1.158,-1.53,,,,,1.645,1.58666666667,-1.39566666667,-1.71466666667,,,,,-1.158,-1.53,-1.158,-1.53,,,-1.158,-1.53,,,,,1.645,1.58666666667,-1.39566666667,-1.71466666667,0.1766,0.0809958333333,-0.42195,1.23634305556,6.46922638889,3.34185555556,1.25832638889,1.91467916667,2.34274444444,,,0.01,0.02,0.0,0.01,0.0,0.0,0.01,0.02,,,0.01,0.02,-1.41726907987e-15,0.01,-2.58126853225e-15,-1.18481613409e-15,0.03,0.02,0.01,0.01,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.03,0.02,0.05,1.40512601554e-16,0.0,0.0,0.04,0.07,0.23,0.21,1.13797860024e-15,0.09,0.16,1.25
2013-06-28,220.0,220.0,23.0,18.1,222.0,13.9,9.2,11.0626666667,7.41133333333,233.341666667,8.62545833333,231.457680556,1.631,1.804,1.781,1.978,-0.937,-1.255,,,,,,,-0.789,-1.104,,,-0.789,-1.104,-0.756,-1.124,1.621,1.798,-0.722666666667,-1.086,-0.765333333333,-1.12766666667,-1.0285,-1.2665,,,,,-0.722666666667,-1.086,,,-0.722666666667,-1.086,-0.722666666667,-1.086,-0.707,-1.0185,-0.722666666667,-1.086,-0.756,-1.124,-0.722666666667,-1.086,0.366479166667,0.288895833333,-0.446544444444,1.18840972222,6.45455972222,3.34129305556,1.22402777778,1.94725694444,2.34013611111,,,0.01,0.0,0.01,0.01,0.01,0.02,0.01,0.01,,,0.03,-1.31145094784e-15,0.04,0.02,0.02,0.04,0.02,0.03,0.02,0.0,0.0,0.0,0.03,0.0,0.04,0.02,0.03,0.04,0.04,0.05,0.06,0.01,0.0,0.0,0.05,0.09,0.23,0.22,1.13797860024e-15,0.09,0.19,0.07
2013-06-29,230.0,240.0,23.0,19.9,203.0,10.7,7.2,9.48008333333,6.25191666667,216.495833333,6.50226388889,216.689069444,1.624,1.759,1.821,1.982,-0.725,-1.01,-0.833,-1.155,,,,,1.275,1.49066666667,1.275,1.49066666667,1.275,1.49066666667,1.275,1.49066666667,1.1665,1.3535,1.275,1.49066666667,1.275,1.49066666667,1.275,1.49066666667,,,,,1.018,1.191,1.1665,1.3535,1.018,1.191,1.018,1.191,0.837,1.027,1.018,1.191,0.837,1.027,1.018,1.191,0.477379166667,0.4127,-0.463909722222,1.11001388889,6.42744583333,3.27910138889,1.21678472222,1.90810555556,2.28179444444,,,0.05,0.04,0.05,0.05,0.05,0.04,0.01,0.04,,,0.11,0.09,0.1,0.11,0.1,0.1,0.02,0.1,0.11,0.1,0.0,0.0,0.11,0.11,0.12,0.12,0.1,0.2,0.08,0.13,0.08,0.01,0.0,0.0,0.08,0.09,0.27,0.24,0.03,0.13,0.23,0.11
2013-06-30,200.0,200.0,19.9,15.0,192.0,11.9,8.1,10.1289166667,6.81154166667,198.7625,5.80040277778,205.926791667,1.368,1.532,1.608,1.749,-0.745,-1.066,-0.761,-1.053,,,,,0.724,0.844333333333,0.724,0.844333333333,,,-0.5495,-0.8415,,,0.390333333333,0.506,0.129,0.119,-0.674,-1.0255,,,,,0.724,0.844333333333,0.724,0.844333333333,,,-0.5495,-0.8415,,,0.390333333333,0.506,0.129,0.119,-0.674,-1.0255,0.37125,0.2870625,-0.488669444444,1.03057083333,6.38050833333,3.18352777778,1.19249166667,1.78456111111,2.22891527778,,,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.01,,,0.01,0.01,-1.41900380335e-15,0.01,-2.58300325573e-15,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.14,0.11,0.0,0.0,0.15,0.13,0.16,0.15,0.13,0.24,0.15,0.2
2013-07-01,200.0,190.0,23.9,17.0,186.0,11.4,8.1,11.6912083333,7.85608333333,188.220833333,6.93001388889,196.274472222,1.106,1.243,1.407,1.496,-0.879,-1.204,-0.889,-1.217,,,,,-0.794,-1.184,-0.2695,-0.3295,-0.794,-1.184,-0.794,-1.184,-0.597,-0.957,-0.0215,-0.105,-0.2935,-0.538,0.0743333333333,0.00766666666667,,,,,-0.7085,-1.086,-0.2695,-0.3295,-0.597,-0.957,-0.597,-0.957,-0.597,-0.957,-0.0215,-0.105,-0.2935,-0.538,-0.0215,-0.105,0.2355125,0.1230875,-0.5019125,0.965805555556,6.34780138889,3.15567638889,1.17512638889,1.71332777778,2.19826111111,,,0.06,0.01,0.07,0.02,0.09,0.24,0.01,0.12,,,0.09,0.01,0.11,0.05,0.1,0.24,0.01,0.2,0.39,0.07,0.0,0.0,0.15,0.05,0.19,0.09,0.21,0.28,0.01,0.31,0.13,0.1,0.0,0.0,0.15,0.12,0.16,0.15,0.13,0.25,0.13,0.19
2013-07-02,230.0,260.0,17.0,19.9,191.0,7.8,6.7,8.53358333333,5.85270833333,191.116666667,5.18959722222,195.370166667,0.906,1.004,1.24,1.276,,,-1.148,-1.499,,,,,1.29033333333,1.26833333333,0.873,0.722,0.599,0.34,1.29033333333,1.26833333333,0.722666666667,0.541666666667,1.29033333333,1.26833333333,1.02933333333,1.16066666667,1.29033333333,1.26833333333,,,,,1.2565,1.2615,0.873,0.722,0.722666666667,0.541666666667,1.2565,1.2615,0.873,0.722,1.2565,1.2615,1.02933333333,1.16066666667,1.2565,1.2615,0.0435916666667,-0.0722958333333,-0.520029166667,1.1755528914,6.32880555556,3.16546805556,1.16174027778,1.64373194444,2.15987361111,,,0.24,0.12,0.26,0.2,0.49,0.32,0.01,0.46,,,0.27,0.18,0.56,0.24,0.7,0.5,0.01,0.61,1.39,0.21,0.0,0.0,0.57,0.27,0.94,0.56,1.41,0.75,0.01,1.44,0.5,0.17,0.0,0.0,0.27,0.17,0.31,0.22,0.31,0.49,0.1,0.45
2013-07-03,170.0,220.0,21.9,14.1,182.0,7.8,5.8,7.903375,5.50666666667,184.754166667,4.72258333333,195.210305556,0.741,0.889,1.214,1.299,-0.925,-1.234,-1.053,-1.312,,,,,1.227,1.30133333333,-1.0335,-1.3075,-0.965666666667,-1.19633333333,-1.03566666667,-1.28933333333,0.709666666667,0.588333333333,1.17333333333,1.249,-0.6795,-0.761,0.473666666667,0.236333333333,,,,,1.224,1.289,-1.03866666667,-1.31666666667,-0.897,-1.142,-1.014,-1.247,0.709666666667,0.588333333333,-0.802333333333,-1.09366666667,-0.6795,-0.761,0.61,0.42,0.0204791666667,-0.0844041666667,-0.453402777778,1.97130694444,6.35723611111,3.27434861111,1.14147083333,1.62124027778,2.16670833333,,,0.18,0.06,0.02,0.14,0.12,0.15,0.01,0.21,,,0.22,0.08,0.04,0.25,0.26,0.15,0.01,0.25,0.18,0.24,0.0,0.0,0.24,0.13,0.07,0.27,0.28,0.36,0.01,0.32,1.78,0.28,0.0,0.0,0.73,0.33,1.13,0.66,1.62,1.04,0.03,1.76
2013-07-04,210.0,190.0,16.1,13.0,192.0,8.3,6.3,8.70004166667,5.89945833333,198.604166667,4.63115277778,203.881083333,0.735,0.866,1.175,1.26,-1.007,-1.335,-1.053,-1.424,,,,,,,,,,,,,,,0.392,0.3985,0.674,0.6365,-0.626666666667,-0.701,,,,,,,,,,,,,,,0.392,0.3985,0.674,0.6365,-0.626666666667,-0.701,-0.0314416666667,-0.154741666667,-0.423956944444,2.60300138889,6.35858611111,3.29830138889,1.10031111111,1.59082361111,2.16760694444,,,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,,,-2.02615701994e-15,-1.33226762955e-15,-1.49880108324e-15,1.52655665886e-16,-2.53963516883e-15,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,1.96,0.52,0.0,0.0,0.96,0.45,1.2,0.92,1.9,1.39,0.03,2.07
2013-07-05,200.0,190.0,17.0,12.1,203.0,8.9,5.8,7.571,5.06708333333,209.570833333,4.46416666667,225.997347222,0.643,0.768,1.204,1.293,-1.135,-1.486,-1.25,-1.614,,,,,,,,,,,,,,,,,,,0.2085,0.2675,,,,,,,,,,,,,,,,,,,0.2085,0.2675,-0.135729166667,-0.259370833333,-0.431568055556,2.06640277778,6.34236527778,3.2995375,1.05533611111,1.61668333333,2.1653375,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,-2.02615701994e-15,-1.33226762955e-15,-1.49880108324e-15,1.52655665886e-16,-2.53963516883e-15,-1.2490009027e-15,-5.93275428784e-16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.57,0.45,0.0,0.0,0.81,0.4,1.01,0.83,1.69,1.12,0.04,1.77
2013-07-06,220.0,210.0,16.1,12.1,218.0,10.3,6.7,7.56233333333,5.048,229.379166667,6.20194444444,234.596125,0.669,0.807,1.217,1.312,-1.184,-1.526,-1.325,-1.686,,,,,,,,,,,,,,,,,-0.692333333333,-0.949,0.632,0.799666666667,,,,,,,,,,,,,,,,,-0.692333333333,-0.949,0.632,0.799666666667,-0.169608333333,-0.303291666667,-0.4549625,1.80416527778,6.29108194444,3.2762,1.02177361111,1.641275,2.15341111111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,,,-2.02615701994e-15,-1.33226762955e-15,-1.49880108324e-15,1.52655665886e-16,-2.53963516883e-15,-1.2490009027e-15,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.18,0.24,0.0,0.0,0.24,0.13,0.07,0.27,0.28,0.37,0.03,0.34
2013-07-07,220.0,210.0,19.9,15.0,222.0,10.7,7.2,8.15191666667,5.512625,232.904166667,6.98695833333,232.94225,0.719,0.807,1.335,1.407,-1.152,-1.493,-1.273,-1.601,,,,,,,,,,,,,,,,,0.397,0.292,0.397,0.292,,,,,,,,,,,,,,,,,0.397,0.292,0.397,0.292,-0.0971416666667,-0.232716666667,-0.484408333333,1.65157222222,6.26691805556,3.26261666667,0.995266666667,1.66482222222,2.14835972222,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,,,-2.02615701994e-15,-1.33226762955e-15,-1.49880108324e-15,1.52655665886e-16,-2.53963516883e-15,-1.2490009027e-15,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,-5.55111512313e-17,1.38777878078e-16,0.0,0.0,-1.66533453694e-15,-1.27675647832e-15,-1.38777878078e-15,-2.22044604925e-16,1.11022302463e-15,0.01,0.03,0.03
2013-07-08,240.0,280.0,18.1,14.1,226.0,10.3,6.9,8.26529166667,5.57575,237.245833333,7.04694444444,235.039527778,0.994,1.109,1.49,1.542,-1.02,-1.312,-1.06,-1.421,,,,,,,,,,,,,,,,,,,-0.305,-0.603666666667,,,,,,,,,,,,,,,,,,,-0.305,-0.603666666667,0.0751125,-0.0632708333333,-0.515720833333,1.5086875,6.25249861111,3.21703611111,0.981968055556,1.68112916667,2.12167361111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,-2.02615701994e-15,-1.33226762955e-15,-1.49880108324e-15,1.52655665886e-16,-2.53963516883e-15,-1.2490009027e-15,-5.93275428784e-16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-5.55111512313e-17,1.38777878078e-16,0.0,0.0,-1.66533453694e-15,-1.27675647832e-15,-1.38777878078e-15,-2.22044604925e-16,1.11022302463e-15,7.85829734617e-16,0.02,0.03
2013-07-09,220.0,220.0,18.1,13.0,212.0,11.4,7.4,7.97048672566,5.34738938053,215.805309735,5.74486111111,222.437888889,0.994,1.119,1.378,1.401,-0.948,-1.253,-1.07,-1.375,,,,,,,0.9775,1.0775,,,,,,,,,,,0.0015,-0.246,,,,,,,0.9775,1.0775,,,,,,,,,,,0.0015,-0.246,0.0812916666667,-0.0537458333333,-0.546029166667,1.38015138889,6.19754166667,3.178425,0.958426388889,1.64975416667,2.11099583333,,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,,,-2.02615701994e-15,0.01,-1.49880108324e-15,1.52655665886e-16,-2.53963516883e-15,-1.2490009027e-15,-5.93275428784e-16,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,-5.55111512313e-17,1.38777878078e-16,0.0,0.0,-1.66533453694e-15,-1.27675647832e-15,-1.38777878078e-15,-2.22044604925e-16,1.11022302463e-15,7.85829734617e-16,0.02,0.03
2013-07-10,220.0,200.0,23.0,19.9,213.0,13.4,8.5,9.91258333333,6.546125,220.079166667,7.58495833333,227.033361111,1.152,1.253,1.368,,-0.846,-1.214,-1.01,-1.316,,,,,,,1.156,1.239,,,-0.816666666667,-1.216,,,,,0.645,0.6545,-0.8595,-1.168,,,,,,,1.156,1.239,,,-0.816666666667,-1.216,,,,,0.645,0.6545,-0.8595,-1.168,0.107320833333,-0.032975,-0.572415277778,1.26301666667,6.17981666667,3.17301666667,0.929431944444,1.67019166667,2.11958333333,,,0.0,0.01,0.0,0.02,0.0,0.0,0.12,0.01,,,-2.02615701994e-15,0.01,-1.49880108324e-15,0.02,-2.53963516883e-15,-1.2490009027e-15,0.12,0.01,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.13,0.01,-5.55111512313e-17,1.38777878078e-16,0.0,0.0,-1.66533453694e-15,0.01,-1.38777878078e-15,-2.22044604925e-16,1.11022302463e-15,7.85829734617e-16,0.01,0.03
2013-07-11,240.0,310.0,17.0,23.0,210.0,8.9,5.6,8.39205020921,5.58577405858,220.958158996,6.19145833333,221.854708333,1.253,1.352,,1.411,-0.801,-1.184,-1.23,-1.64,,,,,0.4315,0.4315,0.594,0.574333333333,-0.031,0.0386666666667,0.4315,0.4315,,,0.4315,0.4315,-0.18,-0.1295,0.4315,0.4315,,,,,0.11,0.1425,0.241666666667,0.305,-0.031,0.0386666666667,0.955,1.09466666667,,,-0.3525,-0.4315,-0.267,-0.266,-0.031,0.0386666666667,0.149154166667,0.0205291666667,-0.5336,2.08585277778,6.19634722222,3.20529166667,0.954258333333,1.72478888889,2.11407916667,,,0.26,0.34,0.11,0.27,0.0,0.08,0.15,0.24,,,0.66,0.44,0.31,0.53,-2.53963516883e-15,0.26,0.41,0.37,1.23,1.1,0.0,0.0,1.3,0.83,0.74,1.3,0.0,0.74,0.91,0.88,-5.55111512313e-17,0.08,0.0,0.0,-1.66533453694e-15,0.02,-1.38777878078e-15,0.02,1.11022302463e-15,7.85829734617e-16,0.13,0.03
